return-date,order-id,sku,asin,fnsku,product-name,quantity,fulfillment-center-id,detailed-disposition,reason,license-plate-number,customer-comments
2026-03-06T10:05:34+00:00,408-6959230-5415524,APK01,B0DZWDLDL1,X0029JHXL7,TupTap Cotton Air Pillow Pack of 2 PCs Khakhi Color with air Pump | Travelling Pillow for Train  Flight and Bus | Beach & Poolside,1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1A8983621
2026-03-06T05:21:05+00:00,404-6690382-5998769,APK01,B0DZWDLDL1,X0029JHXL7,TupTap Cotton Air Pillow Pack of 2 PCs Khakhi Color with air Pump | Travelling Pillow for Train  Flight and Bus | Beach & Poolside,1,CCX1,CUSTOMER_DAMAGED,DEFECTIVE,LPNCCX1A9003966
2026-02-28T12:18:23+00:00,402-5989617-2368313,APK01,B0DZWDLDL1,X0029JHXL7,TupTap Cotton Air Pillow Pack of 2 PCs Khakhi Color with air Pump | Travelling Pillow for Train  Flight and Bus | Beach & Poolside,1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B1485693
2026-02-28T06:38:47+00:00,403-7959879-2092338,HBM-125,B0DVLMFVH2,X0028DIPR5,TupTap Human Body Structure Model 3D Puzzles  for 6+Year Old Kids  DIY Educational Science Project | Removable Organs Bones STEM  29 Piece Anatomy Figure Kit Clear,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1B1556919
2026-02-20T11:28:34+00:00,171-1874389-4061964,HBM-125,B0DVLMFVH2,X0028DIPR5,TupTap Human Body Structure Model 3D Puzzles  for 6+Year Old Kids  DIY Educational Science Project | Removable Organs Bones STEM  29 Piece Anatomy Figure Kit Clear,1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1A9037206
2026-02-20T11:18:56+00:00,406-0421524-3619546,HBM-125,B0DVLMFVH2,X0028DIPR5,TupTap Human Body Structure Model 3D Puzzles  for 6+Year Old Kids  DIY Educational Science Project | Removable Organs Bones STEM  29 Piece Anatomy Figure Kit Clear,1,CCX1,SELLABLE,DEFECTIVE,LPNCCX1A9212089
2026-02-05T16:31:22+00:00,406-3867767-6174752,APK01,B0DZWDLDL1,X0029JHXL7,TupTap Cotton Air Pillow Pack of 2 PCs Khakhi Color with air Pump | Travelling Pillow for Train  Flight and Bus | Beach & Poolside,1,CCX1,SELLABLE,UNDELIVERABLE_REFUSED,LPNCCX1B2055677
